algoritmo,mensaje,trama_binaria,trama_ruido,error_inyectado,bit_error,respuesta_receptor,validez,tiempo_ms,probabilidad_error
hamming,DVOY,10011001001100010010111001101001100111111101001010011001,10011001001100010010111001101001100111111101001010011001,0,-1,correcta,1,0.38,0.182
hamming,WRHVJUQXXX,01001010001111010010101010101001100111000001001011100110100110010110100100101010010101001011101001010010111100000100101111000001001011110000,01001010001111010010101010101001100111000001001011100110100110010110100100101010010101001011101001010010111100000100101111000001001011110000,0,-1,correcta,1,0.36,0.138
hamming,SAUYNTLMQ,010010110000111001100110100101001010100101010010100110011001100001011001001011001100100110001111001001100101010101001011101001,010010110000111001100110100101001010100101010010100110011001100001011001001011001100100110001111001001100101010101001011101001,0,-1,correcta,1,0.36,0.187
hamming,OCTDRJJE,1001100111111110011001000011010010110011001001100100110001001010101010100110010110101001100101101010011000100101,1001100111111110011001000011010010110011001001100100110001001010101010100110010110101001100101101010011000100101,0,-1,correcta,1,0.7,0.178
hamming,UXCZU,0100101010010101001011110000100110010000110100101101101001001010100101,0100101010010101001011110000100110010000110100101101101001001010100101,0,-1,correcta,1,0.31,0.19
hamming,TPGLVUDVW,010010110011000100101000000010011000001111100110001111000100101110011001001010100101100110010011000100101110011001001010001111,010010110011000100101000000010011000001111100110001111000100101110011001001010100101100110010011000100101110011001001010001111,0,-1,correcta,1,0.35,0.168
hamming,YOMOLWYITY,01001010011001100110011111111001100101010110011001111111100110001111000100101000111101001010011001100110000110010100101100110001001010011001,01001010011001100110011111111001100101010110011001111111100110001111000100101000111101001010011001100110000110010100101100110001001010011001,0,-1,correcta,1,0.36,0.128
hamming,RECYWBQ,01001010101010100110001001011001100100001101001010011001010010100011111001100010101001001011101001,01001010101010100110001001011001100100001101001010011001010010100011111001100010101001001011101001,0,-1,correcta,1,0.33,0.185
hamming,PIHK,01001010000000100110000110011001100111000010011000110011,01001010000000100110000110011001100111000010011000110011,0,-1,correcta,1,0.39,0.035
hamming,ISARSMBNTE,10011000011001010010110000111001100110100101001010101010010010110000111001100101010110011000101010100110000101100100101100110010011000100101,10011000011001010010110000111001100110100101001010101010010010110000111001100101010110011000101010100110000101100100101100110010011000100101,0,-1,correcta,1,0.35,0.193
hamming,FUFYV,1001100110011001001010100101100110011001100100101001100101001011100110,1001100110011001001010100101100110011001100100101001100101001011100110,0,-1,correcta,1,0.31,0.112
hamming,YCJHP,0100101001100110011001000011100110010110101001100111000001001010000000,0100101001100110011001000011100110010110101001100111000001001010000000,0,-1,correcta,1,0.34,0.142
hamming,AMQGHMNMMN,10011001101001100110010101010100101110100110011000001111100110011100001001100101010110011000010110100110010101011001100101010110011000010110,10011001101001100110010101010100101110100110011000001111100110011100001001100101010110011000010110100110010101011001100101010110011000010110,0,-1,correcta,1,0.33,0.036
hamming,AGVIEAUE,1001100110100110011000001111010010111001101001100001100110011000100101100110011010010100101010010110011000100101,1001100110100110011100001111010010111001101001100001100110011000100101100110011010010100101010010110011000100101,1,19,correcta,1,0.35,0.065
hamming,KVPUIU,100110001100110100101110011001001010000000010010101001011001100001100101001010100101,100110001100110100101110011001001010000000010010101001011001100001100101001010100101,0,-1,correcta,1,0.31,0.015
hamming,FFBAVSLHQ,100110011001101001100110011010011000101010100110011010010100101110011001001011000011100110001111001001100111000001001011101001,100110011001101001100110011010011000101010100110011010010100101110011001001011000011100110001111001001100111000001001011101001,0,-1,correcta,1,0.33,0.116
hamming,NWHI,10011000010110010010100011111001100111000010011000011001,10011000010110010010100011111001100111000010011000011001,0,-1,correcta,1,0.33,0.158
hamming,QHRFKIMAMQ,01001011101001100110011100000100101010101010011001100110100110001100111001100001100110011001010101100110011010011001100101010101001011101001,01001011101001100110011100000100101010101010011001100110100110001100111001100001100110011001010101100110011010011001100101010101001011101001,0,-1,correcta,1,0.34,0.105
hamming,CJM,100110010000111001100101101010011001010101,100110010000111001100101101010011001010101,0,-1,correcta,1,0.3,0.182
hamming,KPXRIO,100110001100110100101000000001001011110000010010101010101001100001100110011001111111,100110001100110100101000000001001011110000010010101010101001100001100110011001111111,0,-1,correcta,1,0.33,0.054
hamming,LGQTY,1001100011110010011000001111010010111010010100101100110001001010011001,1001100011110010011000001111010010111010010100101100110001001010011001,0,-1,correcta,1,0.25,0.025
hamming,OLFSSNF,10011001111111100110001111001001100110011001001011000011010010110000111001100001011010011001100110,10011001111111100110001111001001100110011001001011000011010010110000111001100001011010011001100110,0,-1,correcta,1,0.2,0.058
hamming,UQYVZWW,01001010100101010010111010010100101001100101001011100110010010110110100100101000111101001010001111,01001010100101010010111010010100101001100101001011100110010010110110100100101000111101001010001111,0,-1,correcta,1,0.18,0.03
hamming,BWY,100110001010100100101000111101001010011001,100110001010100100101000111101001010011001,0,-1,correcta,1,0.32,0.095
hamming,VMOVGHCZ,0100101110011010011001010101100110011111110100101110011010011000001111100110011100001001100100001101001011011010,0100101110011010011001010101100110011111110100101110011010011000001111100110011100001001100100001101001011011010,0,-1,correcta,1,0.31,0.079
hamming,SBTOJIH,01001011000011100110001010100100101100110010011001111111100110010110101001100001100110011001110000,01001011000011100110001010100100101100110010011001111111100110010110101001100001100110011001110000,0,-1,correcta,1,0.32,0.189
hamming,TMPZQDJZX,010010110011001001100101010101001010000000010010110110100100101110100110011001001100100110010110100100101101101001001011110000,010010110011001001100101010101001010000000010010110110100100101110100110011001001100100110010110100100101101101001001011110000,0,-1,correcta,1,0.34,0.027
hamming,IHZVKVIEO,100110000110011001100111000001001011011010010010111001101001100011001101001011100110100110000110011001100010010110011001111111,100110000110011001100111000001001011011010010010111001101001100011001101001011100110100110000110011001100010010110011001111111,0,-1,correcta,1,0.3,0.2
hamming,EMOYKDOOC,100110001001011001100101010110011001111111010010100110011001100011001110011001001100100110011111111001100111111110011001000011,100110001001011001100101010110011001111111010010100110011001100011001110011001001100100110011111111001100111111110011001000011,0,-1,correcta,1,0.31,0.13
hamming,SDDDMH,010010110000111001100100110010011001001100100110010011001001100101010110011001110000,010010110000111001100100110010011001001100100110010011001001100101010110011001110000,0,-1,correcta,1,0.37,0.059
hamming,HNLSIHS,10011001110000100110000101101001100011110001001011000011100110000110011001100111000001001011000011,10011001110000100110000101101001100011110001001011000011100110000110011001100111000001001011000011,0,-1,correcta,1,0.35,0.133
hamming,YKIYGQBMN,010010100110011001100011001110011000011001010010100110011001100000111101001011101001100110001010101001100101010110011000010110,010010100110011001100011001110011000011001010010100110011001100000111101001011101001100110001010101001100101010110011000010110,0,-1,correcta,1,0.4,0.051
hamming,HJIJS,1001100111000010011001011010100110000110011001100101101001001011000011,1001100111000010011001011010100110000110011001100101101101001011000011,1,55,correcta,0,0.31,0.07
hamming,OFJGCQHAL,100110011111111001100110011010011001011010100110000011111001100100001101001011101001100110011100001001100110100110011000111100,100110011111111001100110011010011001011010100110000011111001100100001101001011101001100110011100001001100110100110011000111100,0,-1,correcta,1,0.34,0.055
hamming,HVVYNM,100110011100000100101110011001001011100110010010100110011001100001011010011001010101,100110011100000100101110011001001011100110010010100110011001100001011010011001010101,0,-1,correcta,1,0.31,0.101
hamming,KESCPBW,10011000110011100110001001010100101100001110011001000011010010100000001001100010101001001010001111,10011000110011100110001001010100101100001110011001000011010010100000001001100010101001001010001111,0,-1,correcta,1,0.38,0.072
hamming,FKCTWCAY,1001100110011010011000110011100110010000110100101100110001001010001111100110010000111001100110100101001010011001,1001100110011010011000110011100110010000110100101100110001001010001111100110010000111001100110100101001010011001,0,-1,correcta,1,0.36,0.029
hamming,QXYIB,0100101110100101001011110000010010100110011001100001100110011000101010,0100101110100101001011110000010010100110011001100001100110011000101010,0,-1,correcta,1,0.34,0.055
hamming,MCNPLPCK,1001100101010110011001000011100110000101100100101000000010011000111100010010100000001001100100001110011000110011,1001100101010110011001100011100110000101100100101000000010011000111100010010100000001001100100001110011000110011,1,22,correcta,0,0.4,0.147
hamming,HEFVZSUJSE,10011001110000100110001001011001100110011001001011100110010010110110100100101100001101001010100101100110010110100100101100001110011000100101,10011001110000100110001001011001100110011001001011100110010010110110100100101100001101001010100101100110010110100100101100001110011000100101,0,-1,correcta,1,0.41,0.031
hamming,UZKIT,0100101010010101001011011010100110001100111001100001100101001011001100,0100101010010101001011011010100110001100111001100001100101001011001100,0,-1,correcta,1,0.36,0.065
hamming,UYCBQURTJU,01001010100101010010100110011001100100001110011000101010010010111010010100101010010101001010101010010010110011001001100101101001001010100101,01001010100101010010100110011001100100001110011000101010010010111010010100101010010101001010101010010010110011001001100101101001001010100101,0,-1,correcta,1,0.55,0.175
hamming,UYJOWSL,01001010100101010010100110011001100101101010011001111111010010100011110100101100001110011000111100,01001010100101010010100110011001100101101010011001111111010010100011110100101100001110011000111100,0,-1,correcta,1,0.36,0.125
hamming,BLPRNUFRVB,10011000101010100110001111000100101000000001001010101010100110000101100100101010010110011001100110010010101010100100101110011010011000101010,10011000101010100110001111000100101000000001001010101010100110000101100100101010010110011001100110010010101010100100101110011010011000101010,0,-1,correcta,1,0.34,0.079
hamming,GHAROOVCIT,10011000001111100110011100001001100110100101001010101010100110011111111001100111111101001011100110100110010000111001100001100101001011001100,10011000001111100110011100001001100110100101001010101010100110011111111001100111111101001011100110100110010000111001100001100101001011001100,0,-1,correcta,1,0.35,0.057
hamming,XUKEHZHN,0100101111000001001010100101100110001100111001100010010110011001110000010010110110101001100111000010011000010110,0100101111000001001010100101100110001100111001100010010110011001110000010010110110101001100111000010011000010110,0,-1,correcta,1,0.34,0.139
hamming,WID,010010100011111001100001100110011001001100,010010100011111001100001100110011001001110,1,40,correcta,1,0.36,0.192
hamming,WTPUTYGYU,010010100011110100101100110001001010000000010010101001010100101100110001001010011001100110000011110100101001100101001010100101,010010100011110100101100110001001010000000010010101001010100101100110001001010011001100110000011110100101001100101001010100101,0,-1,correcta,1,0.31,0.134
